brewery_id,beer_id,username,rating,text,brewery_name,Country,Style,Score
22,33,Grax,2.89,"Very thick head, three fingers upon pour. Weak aroma of malt and spice. Upon taste, immediate onslaught of heavy, sparking spice and malt, heavy carbonation. Flavor is an overripe banana with spicy burn and a smooth, watery body. Not very enjoyable.",Unibroue,"Quebec, Canada",Dubbel,93
22,33,DFred,4.25,"This Belgian Dubbel pours a deep and dusky orange color with a massive off-white head and aromas of rich bread malts, smooth caramel, Belgian yeast, and spices. It has a bready taste with flavors of bread malts, smooth caramel, Belgian orange, spices, and yeast. It finishes dry and yeasty with some smooth caramel and bready undertones. Medium-bodied with strong carbonation and yeasty on the palate. It has a wonderful balance of wheat, Belgian spices, and orange citrus, with some caramel sweetness. Overall, an excellent example of the style.",Unibroue,"Quebec, Canada",Dubbel,93
22,33,kw_pip,4.4,draught,Unibroue,"Quebec, Canada",Dubbel,93
22,33,defunksta,4.14,"Appearance: Pours a slightly cloudy (60% clarity), deep and dusky orange color with a massive off-white head. (4.25)  Aroma: Strong aromas of rich bread malts, smooth caramel, and a strong Belgian yeast and spices. Bready. (4.00)  Flavor: Strong and rich flavors of bread malts, smooth caramel, Belgian orange, spices and yeast .Finishes dry and yeasty with some smooth caramel and bready undertones. (4.25)  Feel: Medium-bodied, strong carbonation and yeasty on the palate. (4.25)  Compared to Unibroue Trois Pistoles 1/2023: Pours a lighter color, similar slightly milder head. Milder aromas. More bread and yeast with Belgian spices. Less caramel and dark fruits. Dryer and yeastier.  Overall: A wonderful Belgian Dubbel here and my first official review of a Dubbel. This one has nice wheat, Belgian spices and orange citrus, with some caramel sweetness. Bready, yeasty, and dry for the ABV and body. This Dubbel of reminds me of a combination of a Tripel and Belgian version of a Weizenbock with more Belgian spices and yeast. Very nicely done. (Rating: 4.14)",Unibroue,"Quebec, Canada",Dubbel,93
22,33,timobkg,4.24,"Pours a reddish copper with a white head that thins but lasts forever.  Aroma gives hints of spices, cherries and other stone fruit, and a bit of brown sugar. Everything is really nicely integrated so no one aroma stands out.  The flavor is a complex mix, with hints of earthy spices, and a slight sweetness balanced by slight bitterness.  The mouth feel is fantastic. Rich, full, effervescent, and dry on the finish up invite you to take another sip.  Overall this is a great Belgian style beer equal to anything brewed in Belgium. Most Belgian-style beers fail to capture the complexity and balance of Belgian ales, but Unibroue nailed it.",Unibroue,"Quebec, Canada",Dubbel,93
22,33,MikeWard,3.78,"12oz bottle into a glass. Bottled 8/24/22, so 4 months old  Warm brown body with a massive off white head leaving strong lacing  Malty aroma and something else I cant put my finger (or nose) on.  Malty, but not overly sweet. There is a hint of apple core. Abv well hidden.  Mouth between medium and full, finish somewhat fruity.  Overall, not doing much for me. Not unpleasant, just seems a bit dull.",Unibroue,"Quebec, Canada",Dubbel,93
22,33,mfnmbvp,3.57,"12 oz. bottle, best by date of 02/08/2025, so we've still got a couple years. Somehow I've never tried this staple offering from Unibroue, even though it's been on BeerAdvocate since 1998. (!) A Dubbel style ale, ""Ale brewed with spices"" and ""Bottle refermented"" Possibly the first strong beer (over 8.0%) to be widely available in modern grocery stores?  Poured to Unibroue La Fin Du Monde stemware. #almostproper. I think I had a Maudite glass long ago, and it met an untimely fate. Pours a deeep burnt dark orange body. Almost barleywine-ish in color. Finger and a half of thick frothy off-white foam that leaves good big strands of lace. It looks very nice. Aroma seems faint? Lots of must, very mild alcohol presence, Belgian yeast? Earthy & twiggy, with notes of dark fruit (fig, plum, dates, cherry). It doesn't smell nearly as dark or complex as I was expecting. Taste reveals more of the same - flavors of booze-soaked cherries, Robitussin, raisins, figs, plums, cream, alcohol heat. Again, not nearly as complex as I was expecting - not nearly as layered or deep as I thought it would be. No brown bread or bread crust. Straight up booze soaked fruit. Slightly disappointed by this aspect, but the beer's remarkably high drinkablility almost makes up for it. This thing is exceptionally smooth & creamy, which is I think where the trick lies. Crisply carbonated, but not distracting. The beer drinks extremely easy for 8.00% abv. Overall, this one feels tricky for me, as I wanted to like it much more than I actually did. Worthy, but not a likely contender for repeat drinking.  Unibroue Maudite -----3.75/5",Unibroue,"Quebec, Canada",Dubbel,93
22,33,ivanbrew,5,I have tried this out of the bottle into a glass smell of molasses sugar brown sugar very smooth perfect carbonation,Unibroue,"Quebec, Canada",Dubbel,93
22,33,LesDewitt4beer,4.46,"12oz bottle best before 8/24/24 into a 12oz tulip glass. L: Pours dark rust amber almost transparent w very high carbonation, a lively 3/4"" light khaki head that is self-energizing, random spotty lacing. S: Sour dark fruits, cherry, a hint of vinegar, gently woody, clove, allspice, a suggestion of bread, banana (esp as beer warms). T: Caramelized & roasted malts, earthy overripe dark fruits, a sensation of dark honey, light citrus zest, coriander, mahogany, leather, air-dried old wood. Excellent balance. Lightly sharp with a touch of sourness then roasted malts and sugars mingle. F: Alive, brisk and vibrant med to med-heavy and smooth feel w a med-length med-dry finish that is gentle. O: Simply excellent tasting and feeling. Fragrant, flavorful, well balanced and fairly easy drinking finishing lightly sweet & dry. A trace of alcohol with warming. It is outstanding in its style.",Unibroue,"Quebec, Canada",Dubbel,93
22,33,BubbleBobble,3.69,"Pours an opaque deep tan, soft 1.5"" head that thing out to a solid quarter inch, a bit on the light side; nice, streaking lacing. Nose is brown sugar, clove, allspice, banana, and some earthy hop notes as well; light roast as well as it warms. Taste leads candy, sugary sweet with only light baking spice notes to rein things in. Sweetness dissipates quickly, however, as warming notes from the alcohol become more prominent. As the beer warms, light spice and banana come through, but the dominant flavor is brown sugar, and the beer is lacking in depth. Mouthfeel is soft and smooth with mild but bright carbonation.",Unibroue,"Quebec, Canada",Dubbel,93
