brewery_id,beer_id,username,rating,text,brewery_name,Country,Style,Score
28,63,Qu3st,4.08,"L: Molten amber mixed with a noon day. S: A cool mid-spring morning before your youth soccer game. T: Grain, caramel, tiger lilly nectar. F: Bubble fight with mittens on. O: Very familiar yet well refined. A well paved middle of the road. Knows what it is and is happy to be it.",Anchor Brewing Company,"California, United States",California Common / Steam Beer,87
28,63,BJB13,3.96,"12 ounce can poured into a tumbler pint glass.  L: Clear amber, a lot of fast rising bubbles, one finger off-white head, foam is rocky and moderately persistent, vertical streaks of lace. A: Nose is weak at first, slightly mineral, herbal hops, a little more robust and malty as it warms, fruited bread-like malt aroma. T: Opens malty, light bread and caramel malt, herbal tea-like, finishes with mildly bitter notes of woody hops and lemon zest. F: Light-medium body, medium carbonation, soft and a bit creamy, tiny bit of chewiness. O Nice beer, has a lot of Amber Ale character/flavor.",Anchor Brewing Company,"California, United States",California Common / Steam Beer,87
28,63,Mr_Brown,4.1,"FtB. Amber/caramel colour, clean. Foam drops quickly. Smell of caramelized barley, sweet, like vienna lager. Taste starts dry like brown bread crust, then goes into caramel, lolipops, almost cola sweetness. Finishes dry again. Great balance and feel. , Lacks spiciness/bitterness/sourncess to me, a bit too sweet. Feels like a great vienna lager.",Anchor Brewing Company,"California, United States",California Common / Steam Beer,87
28,63,DumbRunner26,3.95,"Gorgeous amber color with a sticky white head. Smells like green tea and fresh baked bread. Surprise with the flavor. Much more than a novelty, this is a good beer. Bread, honey, with a hint of spice. Clean crisp mouthfeel. Very sessionable beer.",Anchor Brewing Company,"California, United States",California Common / Steam Beer,87
28,63,lagrluvr,4.23,"Pours a rich amber with a thick, tall beige /tan head that lasts and leaves lacing bands down the stange glass. Aromas are faint but quality barley malts and hop notes do come through. The taste is great! Barley malt up front, caramel malt perhaps. Nce and rich but crisp and a slight fruit note. Very good as always! Had to revisit since ESB is a hard style to find, and Simon in Wales compared it to a best bitter. Very nice! Nice body, feel and finish. An American Classic! Must have one if you like straight up good beer.",Anchor Brewing Company,"California, United States",California Common / Steam Beer,87
28,63,DrOfGolf,3.98,"Poured from a bottle and is golden in color with a small white head that didn't last very long. The smell is of malt, caramel and possibly honey. The flavor is surprisingly good.",Anchor Brewing Company,"California, United States",California Common / Steam Beer,87
28,63,tucson_brewson,4.12,"12 oz bottle poured into pint glass  L - Pours a clear, copper amber color with a good finger of creamy head that leaves a generous lacing  S - Bready malt-forward aroma, caramel, dark fruit, banana, slightly earthy and spicy, a hint of hops  T - Follows the nose with caramel malty sweetness, toasty biscuit, dark fruit, a little bit of an astringent hoppy bite toward the end, fairly balanced.  F - Light-to-medium bodied, moderately above average carbonation, finishes slightly creamy but drinkable  O - My first “steam” beer that reminds me of an amber. Fairly balanced and very drinkable, it seems like it should be in the 5.5-6% ABV with the complex notes but at 4.9% this is a sessionable beer I enjoy.",Anchor Brewing Company,"California, United States",California Common / Steam Beer,87
28,63,Reef,3.76,"On tap. Clear copper. Two fingers variegated cream head. Full cap and lacing. Malty bready, light fig, stone fruit aromas. Wheat bread, light nut, floral flavors. Light body, good lasting carbonation, bitter aftertaste. Tasty and a nice change from hop forward diet.",Anchor Brewing Company,"California, United States",California Common / Steam Beer,87
28,63,kotocar,2.33,Its a really carbonated and standard malty beer. I get a festive-Christmas like after taste from this beer which reminds me of nutmeg or cinnamon. I don't like that part. Earthy and nutty is how I would describe it. However more earthy. It's not a bad beer by any margin just not something that I enjoy. I leave beers for my own record so based for my tastes it's a 2.5 type of beer.,Anchor Brewing Company,"California, United States",California Common / Steam Beer,87
28,63,4DAloveofSTOUT,4.25,"12oz bottle poured into narrow gauge pint glass.  Appearance: Copper colored body. Big & dense bone white head.  Smell: Malt forward aroma. Light caramel, toasty, slightly nutty. Earthy hops perhaps? They are light and its hard for the nose to pull out the aroma.  Taste: Toasty, grainy, and lightly nutty malt profile. A bready element in there as well. Complex and smooth malt sweetness. Light bitterness in the finish. Gentle earth and floral notes.  Mouthfeel: medium bodied beer. moderate carbonation level. Creamy textured body.  Overall: My first time drinking a California common / steam beer. This beer was an obvious choice because it is readily available with a wide distro footprint and it's one of those old school beer's that has a certain nostalgia about it. This is a really excellant beer. I can see why it's iconic beer for sure. I would drink a bunch of these on a hot day at an outdoor potluck or BBQ.",Anchor Brewing Company,"California, United States",California Common / Steam Beer,87
28,63,JokersAce,4.08,"Dark amber body with a lasting white head leaving a nice lacing. Caramel, wheat, banana, light hop notes but no bitterness. Pretty good for a session able beer.",Anchor Brewing Company,"California, United States",California Common / Steam Beer,87
28,63,md3kcn,4.33,"Purchased as a six-pack of bottles from Ingles for $10.99. Poured into a nonic pint glass.  L - Clear orange-amber, with a one-finger slightly cream head that goes away rather quickly. Not too much lacing. S - Floral and earthy. Caramel. A bit of resin, too. T - Wonderfully complex! Starts off nice and bready (think pumpernickel and brown bread), and leans into a hoppy wave of earth and floral notes. Ends on a bread crust note, and a lowly toffee air. A slight white grape note is present throughout. Well-balanced, for sure! F - Medium-bodied, with plenty of carbonation. Refreshing. Super drinkable. O - My first steam beer, and I've got to tell you - it's the perfect fishing beer. Well-balanced and complex, while not being super overwhelming. Refreshing and crazy easy-to-drink. Tons of flavor. Highly recommend!",Anchor Brewing Company,"California, United States",California Common / Steam Beer,87
