brewery_id,beer_id,username,rating,text,brewery_name,Country,Style,Score
610,2751,JZH1000,3.86,"Poured from an unfortunately undated 16oz can  On the first pour an insane four finger head formed. Pretty good retention too, as it took me 6ish minutes to pour the whole pint into a Spieglau IPA glass. After pouring I had a stiff rocky white sudsy head that left foamy lacing. Body is a hazy golden yellow.  Aroma comes off as sweet, in a big beer sense, but is immediately followed by big resiny hops with rhindy citrus notes in the back. Like if pine sap was lemon scented? Super hoppy but in a fresh herbal way. A touch of ""ale"" character in the way back.  Flavor is smooth and drinkable with a wave of bitterness. Tasting notes mostly follow the aroma, but the sweetness dissapears completely, due to the bitterness. Full flavor implies a maltiness, but the hops cover up any true malt character, as typical for the style. Lemony pine resin with a dry malt insinuating finish is the main experience.  Feel is drinkable verging on dangerous for the ABV. Very easy to drink and quite smooth, although the finish is quite dry and bitter. The dryness begins verging on astringency, and I'm unsure if that is due to hopping rates, or something else. Very full with a medium long finish.  Overall this is a decent legacy IPA. It's super drinkable, very ""beery"" and pretty enjoyable. Bright herbal citric and overall hoppy, this is what I thought an IPA tasted like when my mom explained hops to me as a kid, and I still didn't appreciate beer. Classic old school IPA, this is what a WCIPA should be IMO.",Bear Republic Brewing Co.,"California, United States",American IPA,93
610,2751,LucidoMMA,3.79,"Pours a golden color with a finger soapy head.  Smells very bready, with some piney undertones.  Taste is of grapefruit, pine, and very feint citrus. Bubblegummy after taste with little to no bite.",Bear Republic Brewing Co.,"California, United States",American IPA,93
610,2751,TooManyGlasses,4.49,"Been some time since had a Racer 5 - ?San Francisco 2017?? Pours a bright very slightly hazed golden with solid two fingers of tight bubbly just off white head. Aroma of bready malt, floral with touch of pine and big swath of orange, tangerine and tropical fruit - underwhelming at first but popped as warmed just a touch (this is on me!). Tastes an explosion of hops - citrus, a bit of pine, fruity with notes of mango, tangerine; certainly a floral presence and a bright spicy bitterness that coats the palate balanced by bready caramel malt sweetness. Medium full mouthfeel with a coating bittersweetness that lingers nicely. This is a classic for a reason and on a short list of ""desert island"" beers.",Bear Republic Brewing Co.,"California, United States",American IPA,93
610,2751,TurboMon_911,4.25,"Canned Aug/28/22. Poured a semi-lucid golden straw color, with an off white pillowy 2 fingers high head, that leaves a fair amount of lacing, into a Samuel Smith Imperial pint glass.",Bear Republic Brewing Co.,"California, United States",American IPA,93
610,2751,J_Brew_99,4.85,"Overall, this is the epitome of a classic west coast style IPA. Not overly hoppy, medium to heavy body, and the notes are more floral than bitter. Doesn't taste like a 7% abv beer and would recommend checking out!",Bear Republic Brewing Co.,"California, United States",American IPA,93
610,2751,brureview,4.35,"I haven’t tasted this beer in a long time. Bear Republic didn’t distribute in my area for a while. Great beer! If an award was given for balance in an IPA, it should be given to Racer 5. Light clear, golden amber color. Floral, piney aroma. Silky MF. Piney, spicy taste. Not too hoppy.  Gee- I’m getting nostalgic for the old days of the West Coast IPAs with lots of flavor balance.",Bear Republic Brewing Co.,"California, United States",American IPA,93
610,2751,WIllBonds,4.75,"A CLASSIC !!! As WC IPAs go, this one should be included on every list. Golden, resinous and a heavier mouthfeel. Here in the southeast, it’s a welcomed standout when I can find it. Pick it up next time you see it, you will not be disappointed.",Bear Republic Brewing Co.,"California, United States",American IPA,93
610,2751,JesseJames81,4.1,"Appearance: Pours a rich golden color, with noticeable hop oils, a frothy white foam head  Aroma: A really pleasant aroma Citric and piney. Bready and some caramel notes. Some fruitiness too.  Taste: Up front is piney. Citric and pineapple orange. Some malty hints too. A notable bitterness. The finished lingers, but not too long.  Overall: I've tried this many times before, but this is my first time taking notes. Really enjoyable. Easily one of my all-time go-to beers, when I want to guarantee I have something quality and delicious",Bear Republic Brewing Co.,"California, United States",American IPA,93
610,2751,milkshakebeersucks,4.29,"Appearance: Clear, bright amber with a large white head and very good lacing. Aroma: Pine racing to outshine the grapefruit. Taste: Herbal, spicy, resinous, citrussy. Lingering aftertaste. Mouthfeel: Bitter, well carbonated, medium-to-full bodied. Overall: Not easy to overlook (or understate) the 5's pedigree. One sniff, one taste will have you reflecting on the glory days of the well crafted American IPA.",Bear Republic Brewing Co.,"California, United States",American IPA,93
610,2751,ZebulonXZogg,3.82,"Pours a bright, foggy orange, quickly receding white head collapses to a ring leaving some spotty lacing. Nose gets citrus as do the buds, a nice caramel finish. Medium bodied, great continuing carbonation. I'd like to get this fresh....",Bear Republic Brewing Co.,"California, United States",American IPA,93
610,2751,Wadegundy,4.1,Very tasty for 7%!,Bear Republic Brewing Co.,"California, United States",American IPA,93
610,2751,defunksta,3.91,"Appearance: Pours a completely clear, light golden color with a large sticky, white head. SRM of 7. (3.75)  Aroma: Moderate aromas of orange, grapefruit citrus, stonefruit and apricot. Some caramel malts on teh finish.  Flavor: Strong citrus grapefruit and orange citrus flavors upfront. Sort of fades away in the middle. Some caramel and bread malt to finish. Moderately bitter.  Feel: Medium-bodied, moderate carbonation. A clean and moderately bitter finish. (3.75)  Compared to Bells' Two Hearted Ale 5/25/22: Pours lighter, milder aromas. More orange, grapefruit citrus. Less apricot, caramel, bitter pine.  Overall: A really drinkable IPA here. Nice citrus and some slight stonefruit notes. Then a clean and moderately bitter finish. Incredibly clean for 7.5%. This one would sneak up on you. Drinks pretty to style for a West-coast IPA. I don't know that there's anything here that makes this one special. Somewhat surprised by the 93 Rating on BeerAdvocate. Surely it's historical. Maybe my expectations were too high. Nonetheless, a good IPA and dangerously drinkable. (Rating: 3.91)",Bear Republic Brewing Co.,"California, United States",American IPA,93
610,2751,JokersAce,3.52,"Golden color with a quickly dissipated head. Hoppy but not overly so by todays standards. Tastes almost like a cross between a lager and IPA of today with a breadth of malt character. Slightly bitter after finish.  Overall this beer probably isn't as much of a knock out as it was when it first arrived, but it still holds its weight for sure.",Bear Republic Brewing Co.,"California, United States",American IPA,93
610,2751,iamkishanshah,4.43,"Disclosure: I've always enjoyed racer 5s and this was one of the first IPAs I tasted.  L: Beautiful deep gold color, somewhat hazy, white head  S: Aromas aren't too strong, citrusy orangey & grapefruit-like smell  T: sweet, bread-y, barley malt, orange and mango oriented taste with pleasant mild bitterness  F: Medium and soft mouthfeel with a finish that's dry (but not too dry),  Overall a very refreshing and enjoyable classic west coast IPA.  ABV 7.5 | IBU 75",Bear Republic Brewing Co.,"California, United States",American IPA,93
610,2751,Sheppard,4.09,"Pours a golden with a moderate amount of chill haze, excellent head retention. Some pineapple and pine resin on the nose. Classic malty sweetness up front that gives way to grapefruit and drying peppery bitterness. It's slightly sticky but not super chewy. I wanted a West Coast IPA so I got this.",Bear Republic Brewing Co.,"California, United States",American IPA,93
610,2751,KT3418,3,This is my first time trying it in 2021 and I could tell it was gonna be old school but this is just bore snore. Medium body with extremely light flavor. This is being dominated on by other breweries. After reading some reviews it sounds like fresh on tap is the preference instead of the cans and bottles on the shelf. Which makes sense. This can is 3 months old and just showed up to the store.,Bear Republic Brewing Co.,"California, United States",American IPA,93
610,2751,LesDewitt4beer,4.23,"12oz glass on tap. L: Pours bright fogged deep yellow w a frothy, smooth & creamy white head w excellent retention to end of glass, fine carbo, substantially thick webbed lacing w banding and sheeting. S: Caramelized malts, citrus, pine, moderately floral, T: Caramelized malts, pine resin, yeast, citrus zest, grapefruit, moderately sweet, a hint of white bread, melon, fairly full-flavored, lightly bitter finish. F: Lightly sticky, gently fluffy, fairly smooth medium bodied feel w a rich center and a lightly drying finish with a short linger. There is very light grit. O: A fantastic tasting, looking and easy drinking American IPA that's packed with California style. It is well balanced, a little fruity and good to the last drop. Quite simply delicious. It is outstanding in its style.",Bear Republic Brewing Co.,"California, United States",American IPA,93
610,2751,Thomas_Wikman,4.17,"Look: golden with a thick white head  Aroma: white bread, caramel, citrus, pine resin  Flavor: Slightly sweet, caramel and bready malts, citrus, grapefruit and slight pine resin, nicely balanced  Body/Overall: medium body",Bear Republic Brewing Co.,"California, United States",American IPA,93
610,2751,NCSapiens,4.27,"I ordered this on tap in Maui of all places and had low expectations going in. Wow did this blow those low expectations out of the water. Malty, citrusy, and bitter, the way an IPA should be. Since then I bought a not-so-fresh six pack, and it wasn’t great. I believe this partially explains the high variance of scores on this site. This beer is underrated for a fresh pour and overrated for a shelf turd. And while that is always the case, it is especially an issue with Racer 5.",Bear Republic Brewing Co.,"California, United States",American IPA,93
610,2751,jdurey,3.6,Poured from a 335ml bottle. About 90 days old since the beer made the journey to Korea. Minimal head. Poured amber and slightly transparent for an IPA. Smells a bit sweet for the style. Taste didn’t knock me out but not bad. Nice balance of bitterness and slightly fruity. Feels full bodied. Little to no aftertaste. Overall a good choice but due to the limited availability here I’ll seek out other offerings from Stone.,Bear Republic Brewing Co.,"California, United States",American IPA,93
610,2751,dacrza1,4.31,"DATE: July 10, 2021... OCCASION: settling in for a comfortable evening after a long, enjoyable lake trip--why not unwind with a classic?... GLASSWARE : Maudite snifter... this pours a beautiful, glowing orange amber body alive with effervescence... its two-finger head is white and staunch, settling to a lacy ring... robust resin and pine, pineapple, lime and mango... hard fruits mix with thick malts to produce an aromatic balance to the hops--an aggressive yet controlled offering... a bit boozy too, but not at all intrusive or off-putting... active, lively at its introduction, strong in its presence and lasting in its finish... its citrus and resin shine here, bright and thick, puckerish and chewy... the grapefruit especially resounds in each sip, thick and appreciable... big, bold fruits make this worth returning to, a classic that is accessible, both in stores and in profile...",Bear Republic Brewing Co.,"California, United States",American IPA,93
610,2751,jeffdr123,4.04,"From a bottle at the Sixteen Mile House in Millbrae. Pours a cloudy amber. They claim to have launched the hops competition, and I believe it. Piney and grapefruit. The hops lingers, so I take a while between sips.",Bear Republic Brewing Co.,"California, United States",American IPA,93
610,2751,jjamadorphd,4.13,"Two words can describe this IPA - juicy and hoppy...  This was a huge hop-punch to my mouth - very juicy, and enough booze to pull it all together in a nice looking beer. I was also impressed with the full-bodied mouthfeel.  On the bottle it claims it helped start the on-going hop craze. After having this, I have to agree...",Bear Republic Brewing Co.,"California, United States",American IPA,93
610,2751,BerkeleyBeerSleuth,4.19,"Reviewed from 22 oz. bomber. No visible date on bottle. This is one I used to drink a lot in the early days of exploring craft beer. It's a local staple at bars in the bay area. I always remember it being a brightly flavored IPA. Let's dive into this glass. Beautiful amber color with a rich creamy head. Beautiful lacing all over the glass. Moderate carbonation. Aroma of pine, orange marmalade, lemon zest and candied malts. I have a feeling this isn't the freshest it could be but it seems approachable enough. The malts give off a slight bready smell. Good taste. Bright fruit flavors and a decent amount of bitterness backed up by a strong malt foundation. Slightly refreshing and the alcohol isn't discernible at 7.5%. This beer can be dangerous if you put too many back without thinking because it's that drinkable. I go back for a second chug and it is just as refreshing as the first. A very well balanced moderately hopped example of a west coast IPA. In a time before double IPA's and triple IPA's this was the go to strong ale along with Mendocino brewery's Eye of the Hawk.",Bear Republic Brewing Co.,"California, United States",American IPA,93
610,2751,Specialmick,4.06,"Look...amber light brown and clear with medium carbonation Smell...the faint smell of hos ,citrus dank Taste...sweet malt front end bittererer (haha) back end . A great combination of earthiness and dry and citrus. Resin like stickiness. Interesting Feel...thin not juice like. Appropriate carbonation leaving a bit of lacing. prickly mouthfeel .Excellent Overall...this is very good and would buy anytime wanting a very well made earthy IPA. Nice to know that this is around and will continue to try their beers. They have 3 or 4 variants around here and will try them all because the pricing is realistic.",Bear Republic Brewing Co.,"California, United States",American IPA,93
610,2751,Sigmund,3.5,"RBESG 2016 in Barcelona, shared bottle at Bodega Fermin. Deep golden colour. Aroma of fruity hops and caramel. Tolerably well hopped flavour, mid between sweet and dry.",Bear Republic Brewing Co.,"California, United States",American IPA,93
610,2751,brewme,4.5,"Reminded of this beer by the How many Beers of Fame have you reviewed? post. I was surprised that I have not reviewed this before, have had at least a case, a great beer",Bear Republic Brewing Co.,"California, United States",American IPA,93
