brewery_id,beer_id,username,rating,text,brewery_name,Country,Style,Score
22,34,Pivopijak,3.79,"can into glass Thick 'n' creamy alabaster head, which is slow to recede. Translucent, light orange and some amber, for the look. Bright, a tiny bit of a sour note, fairly subtle coriander and clove, with a little touch of lemon and banana, along with a very subtle background of medium light toasted barley, for the aroma. Taste kicks off with bright and somewhat tangy character, of a hefeweizen sort, with a firm edge and a lemon/clove and slight malt flavor.",Unibroue,"Quebec, Canada",Tripel,96
22,34,JessicaSpla,4.57,I sampled this @ Cincinnati beerfest and am not sure what I think about it.,Unibroue,"Quebec, Canada",Tripel,96
22,34,DFred,4.5,"Clear, golden color with a medium head. Nice balance of sweetness, bitterness, and spice. Fruity aroma with hints of banana, pear, and citrus. Spicy, slightly bitter flavor that complements the beer's sweetness. Nice effervescence which adds to the beer's overall light and crisp character. Smooth, medium-bodied mouthfeel that is easy to drink despite its high alcohol content. A great tripel!",Unibroue,"Quebec, Canada",Tripel,96
22,34,GStone899,4.66,"Best at cellar Temp. Pours golden with a ton of head and lots of lacing. Flavors of honey, dark fruits and biscuit. Finishes dry. For 9% alcohol you can barely taste it. This could be dangerous. Great beer to drink with food. I'll go with crackers, summer sausage and cheese because I'm poor.",Unibroue,"Quebec, Canada",Tripel,96
22,34,mpruden,4.66,"Well within its date range, poured from a 12-oz. bottle into a tulip glass.  Appearance: Pale orange, huge head that dissipates at a moderate speed, leaving slight lacing.  Nose: Sweet alcohol, very inviting.  Mouthfeel: Nicely medium heavy.  Attack: Follows the nose, complex and very pleasant, true to style; adequate carbonation.  Finish: Alcohol evident, bitterness nicely balances the attack.  Overall: Please don’t try to drink this beer at refrigerator temperature just because it’s lighter in color — the nose and terrific flavor come out only as it warms. This beer deserves its high marks — a wonderful sipper — we especially enjoy it with St. Andre cheese on bagel crisps, as well as with Smoky Potato Corn Chowder with Chicken and Bacon, and coarse-grind cornbread topped with honey.",Unibroue,"Quebec, Canada",Tripel,96
22,34,MadMadMike,4.09,Tastes like what it is: a decent Canadian version of Europe’s classic trippel. That says it all I think.,Unibroue,"Quebec, Canada",Tripel,96
22,34,brewandbbq,4.3,"750ml bottle best before 1/5/25.  Pours clear gold with an inch of white head. Moderate retention and lacing. Clove-studded apples drizzled with honey in the nose. Light bodied with a soft but crisp mouthfeel. Apple, coriander, clove, bubblegum on the palate. Finishes mildly spicy with lingering apple.",Unibroue,"Quebec, Canada",Tripel,96
22,34,Bluerabbitbell,4.24,"1/15/23 Poured from 12oz bottle bought from Washington Beer Store.  Poured a hazy amber with lingering white foam  Aroma.... Fruity sour like unripened kiwi, fresh bread, honey, and a hint of spice.  Flavor.... Immediate brighteness on the tongue, malty-bready, toasted cracker, white wine, honey and an interesting yogurt ending with a dry finish.  Yummy!",Unibroue,"Quebec, Canada",Tripel,96
22,34,HowfarisZanzibar,4.48,"Poured into a snifter. First noticed the robust head - almost 2 fingers thick and audibly frothy. I rarely hear a beer fizz like that. Don't have much to say about the smell, smells like a Tripel. Taste is a bit underwhelming after having St. Bernardus Abt 12 over the holidays. This has less sweetness, and is predominantly in the front of the mouth. Still a great beer overall and I'm thoroughly enjoying this bottle as I sip my way through it.",Unibroue,"Quebec, Canada",Tripel,96
22,34,txaudiophile,4.23,"Pleasantly surprised by this excellent brewery. Haven't had a bad beer from them yet. It reminds me a little of the Chimay Tripel in terms of bitterness, but it is unique in its own way. Well-crafted.",Unibroue,"Quebec, Canada",Tripel,96
22,34,Mugman8,4.46,"Bought a four pack of bottles at Total Wine. Nice price for a Tripel. Golden amber color on the pour, with a thick white head, but little lace. Aroma is fresh dough and banana. Slightly boozy with the first sip. Taste is complex -- bread, caramelized malts, banana, apple, clove and coriander. Follows is sweet and bready finish. This Canadian is right up there with the best Belgians I have had. Will be buying again.",Unibroue,"Quebec, Canada",Tripel,96
22,34,MikeWard,4.18,"12oz bottle into a tulip. Best by 1/14/25.  Looks good. Glowing orange amber body. Small white head shrinks to a ring and covering, spider web of lacing.  Light aroma, some yeast and non citrus fruit.  On tasting, smooth and clean, abv well hidden. Sweet. Some light fruit notes.  Mouth full, finish sweet and lively.  Overall, an old favorite, smooth clean tripel, a light warmth from the abv.",Unibroue,"Quebec, Canada",Tripel,96
22,34,LesDewitt4beer,4.35,"12oz bottle best before 08/06/24 into a 12oz tulip glass. L: Pours medium dull apricot gold w bright edges, a smooth rounded creamy 1/2"" or roughly 12.6.5mm white head, very good retention, very active lively carbo, random spotty lacing. S: Yeast, a hint of pastry dough, banana, clove, light alcohol w warming. T: Lots of palate flavor, yeast, grains, caramelized malts, banana, clove, a hint of peach, green apple, moderately fruity, a suggestion of yellow bread, light alcohol w warming. F: Fizzy, lofty, med-heavy and slightly assertive feel w a med-length finish that is moderately drying, clean over all and slightly warming. O: A full flavored and beautiful tasting Tripel with an elegant feel & finish. Though clean and less earthy, it is up there with some classic Belgian Tripels. It is world-class in its style.",Unibroue,"Quebec, Canada",Tripel,96
22,34,FeelsBadJuju,4.35,Pretty mild flavors and large head but fantastic sipper. Honestly the best beer for the price. I've found it in so many shops so it's always easy to pick up. Do not even think about buying it in a can though. Completely different beer when it's bottled versus in a can.,Unibroue,"Quebec, Canada",Tripel,96
22,34,IvoryBilledWoodpecker,3.58,"Hazy and golden, huge head dies at moderate rate, sits there at low level for a hot minute. Smell is good, nice hops. I don’t like this beer’s flavor, something off putting as with most Unibroue products, not sure what it is. Average feel and finish. Would rather not drink again.",Unibroue,"Quebec, Canada",Tripel,96
22,34,NCSapiens,4.25,"This was made in Belgium, right? Wait—Canada? Ok, so it is the best Belgian style beer ever made in Canada. Full stop. Deserves all the accolades and popularity.",Unibroue,"Quebec, Canada",Tripel,96
22,34,defunksta,4.3,"Appearance: Pours a clear, deep and rich orange color with a strong white head. SRM of 10. (4.25)  Aroma: Strong and complex aromas of orange citrus, bread, bananas, and Belgian spices. A candied sweetness underneath.  Flavor: Strong flavors of rich bread notes, a sweet yeast that leaves flavors of citrus, grapes, banana, and Belgian spices of clove and coriander. A light astringency. Then a sweet and bready finish.  Feel: A heavier-body. Strong carbonation and yeast. A soft, full mouthfeel. Surprisingly clean for the sweet body. (4.25+)  Overall: A top-of-the-line Tripel here. I haven't had a good one in a while. This one reminded me what I was missing. Authentic. Nails the aromas and flavors. A nice balance of citrus, banana, and bread spice. A full, soft, yet clean mouthfeel. All aspects are top tier here. (Rating: 4.30)",Unibroue,"Quebec, Canada",Tripel,96
22,34,Grayson-M,4.7,Fantastic,Unibroue,"Quebec, Canada",Tripel,96
22,34,Iamaskier,4.17,"L: Hazy, glowing golden body with a dense, even head. S: Soft and sweet. Cracker, pear, honey, apricot, and faint spices. T: Less soft. A burst of citrus, then floral hops; apricot, yeast, sweet in the body, hints of spice, and bready, woody notes on the finish. F: High carbonation, with a very dry finish. O: It’s a great beer, but the best tripel out there? I suspect there are better.",Unibroue,"Quebec, Canada",Tripel,96
22,34,ivanbrew,5,Beautiful golden color with amazing surge of carbonation sweetness and bitterness level each other out throughout the whole sit on the most perfectly balanced triples I’ve ever had in my life. cheers!,Unibroue,"Quebec, Canada",Tripel,96
22,34,augustgarage,4.27,"Best before 5/28/2024 - consumed on 3/27/2022. Poured from a caged-and-corked 750mL bottle into my Unibroue tulip.  Lightly cloudy sunglow body supports a lasting finger of baby powder crema. Fine, dense lacing; no legs; superior retention.  Sweet gentle aromatics suggest honey, ripe pear, and hints of spice (cinnamon/coriander/clove/white pepper?). A touch of banana as well.  Palate entry follows the nose, but is followed by a hefty malt note, more phenols/spice, and a low but lingering bitterness. Earthy/grassy/not-quite-floral hop flavors emerge once in a while. House yeast character is present, but by no means dominant. Medium finish with a hint of curaçao (orange), overripe banana, and alcohol.  Medium-bodied, well carbonated, and fairly warming.  While lacking the complexity of the better Belgian examples, this remains one of the best domestic/North American renditions available.",Unibroue,"Quebec, Canada",Tripel,96
22,34,J-legend-K,4.02,"Hits all the marks for a tripel. Flavor profile seems a touch on the bold side, perhaps to suit the North American palate.",Unibroue,"Quebec, Canada",Tripel,96
22,34,sulldaddy,4.49,"Sampling a cellar temp 750 ml bottle that I picked up at the store 2 weeks ago. Date stamp of best before 04-19-2024 on this corked and caged bottle. Pouring into my snifter, the beer is a bright gold color, almost champagne like out of the glass. A creamy bleached white head foams up 2 cm and rests as a sturdy surface layer that remains through the tasting. I also have dense clingy lattice when I swirl the glass or take a sip. Several very fine streams of carbonation rise to the surface of the glass. The aroma is some biscuity malt, a little bit of fruit note with pears and green apple and some white grape. I also get a little lemon and maybe some coriander. No real booziness giveaway. First sip reveals a medium body with a bit of crisp texture and fine tingly and fizzy carbonation. The bubbles foam up in my mouth with no swirl. Definitely a little prickly carbonation. Flavor is some sweet fruit with pears and white grape moving to cloves and coriander and then a little black pepper the bites on the finish. No warming booze, but the bite seems to be abv related. Finish is very dry and encourages me to take another sip. the flavors on this beer are bolder than some other recent tripels and I enjoy the combination of tastes. Quite a solid beer that will sneak up on you with well hidden booze.",Unibroue,"Quebec, Canada",Tripel,96
22,34,JZH1000,3.93,"Poured from 12oz bottle  The look is highly carbonated with a dark golden lightly hazy body. 2 finger head on the pour larger bubbles, shrinks down to a one finger head of fine bubbles. After sitting for a bit carbonation is still quite lively. Some lacing.  The aroma iels essentially all belgian yeast with a light crackery malt on the back end. Slight funk sort of makes me think of an older bottle of an AAL, the funk however fits this style much better than a lager, but still throwing me off a little bit. Some fruity esters also detectable.  The flavor is quite similar to the smell, some light citrus notes followed by banana esters and some hints of clove. Perhaps some of what I'm picking up is the spice it was brewed with as the bottle says. I'm not sure what the spice is. After the ferment character once again some crackery malt shines through. The malt is also sweet and present on the first sip before being overwhelmed by yeast character.  Feel is dominated by the big carbonation. The head doesn't make this one creamy so much as carbonation bite dominates. Despite that the beer is not at all watery and sticks around on the palate for a while.  Overall a good belgian style trippel. I wasn't actually aware it was Canadian however until looking on BA here which docks the score a bit, but the beer itself is a good take on a trippel.",Unibroue,"Quebec, Canada",Tripel,96
22,34,redresonatedragon,4.59,"A lively carbonated, highly quaffable trippel. This is one I always revisit over the years. Less sweet than most, but still full of those fruity esters, a beautiful floral bouquet awash with lingering spices. Tons of rich flavors are enlivened by the effervescence, more of a gulper than a smooth sipper. I could drink more of these in one sitting than I should",Unibroue,"Quebec, Canada",Tripel,96
